,proposal,voter,support,single_vote,name
507,85,0x4c5816d9a83ddd60c6ef8d1bef23bd0fb920d8c5,1,2,blequity.eth
145,85,0x17cd072cbd45031efc21da538c783e0ed3b25dcc,1,1,jacob.eth
54,85,0x008c84421da5527f462886cec43d2717b686a7e4,1,5,noun12.eth
243,85,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,30,nounders.eth
1547,85,0xcc778603d10bdb4865ff6589b4f48ce8f9887744,0,1,
1457,85,0xc3598d91844b061195136600ad243b077cc164e2,1,1,
1012,85,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
1320,85,0xaca3b4110403f3c4dacb35a7b3aa0a84efb6a3e9,1,1,noun109.eth
1866,85,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,1,1,
1567,85,0xceb78abfad166c11e350156fd671b385265a6c87,1,1,gabrielayuso.eth
1723,85,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,1,1,budlight.beer.eth
589,85,0x64e9cd118aa8d45c20efeeefd68679372f5e48dc,1,2,jxn.eth
469,85,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,42,
1049,85,0x94b9fa136ef7c17cea6cea456e2b0d023e69ebe0,1,1,brushee.eth
808,85,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
1207,85,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
1520,85,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,10,nouncil.eth
1339,85,0xad59ed7e1231539bbc4822835b3b9dab74cc8390,1,0,
1239,85,0xa86882277e69fbf0a51805cdc8b0a3a113079e63,1,2,krel.eth
1293,85,0xab9a363e67f8aa7e55bb27957f2c40f14fa713b6,1,1,evets.eth
1587,85,0xd1295fcbaf56bf1a6dff3e1df7e437f987f6feca,1,1,jckbtchr.eth
1568,86,0xceb78abfad166c11e350156fd671b385265a6c87,0,1,gabrielayuso.eth
1321,86,0xaca3b4110403f3c4dacb35a7b3aa0a84efb6a3e9,0,1,noun109.eth
925,86,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,2,9,hot.4156.eth
1631,86,0xdb94daa8bf1b6f45b122f442f922a2c4dd2f7ade,2,1,brkfstsndwch.eth
1294,86,0xab9a363e67f8aa7e55bb27957f2c40f14fa713b6,2,1,evets.eth
1426,86,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,0,6,joshuafisher.eth
470,86,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,2,43,
1769,86,0xf05a0497994a33f18aa378630bc674efc77ad557,0,1,nounsfes.eth
1240,86,0xa86882277e69fbf0a51805cdc8b0a3a113079e63,2,2,krel.eth
1468,86,0xc46db2d89327d4c41eb81c43ed5e3dff111f9a8f,2,1,deeze.eth
964,86,0x90e5aa59a9df2add394df81521dbbed5f3c4a1a3,1,1,andy8052.eth
1458,86,0xc3598d91844b061195136600ad243b077cc164e2,1,1,
1013,86,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,2,1,apenoun.eth
1867,86,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,2,1,
1450,86,0xbf5a7f9ea27322c07a50c78a512a9972e5557c34,0,7,
659,86,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,2,6,beautifulnfts.eth
1050,86,0x94b9fa136ef7c17cea6cea456e2b0d023e69ebe0,2,1,brushee.eth
1365,86,0xb054e7683f26273b4ba7454df9a71c578506aa01,0,1,cc5alive.eth
1521,86,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,2,10,nouncil.eth
1657,86,0xe085327c5ad2f77147f10973fed45fb19d734f7e,0,1,0xminion.eth
1208,86,0xa555d1ee16780b2d414ed97f4f169c0740099615,2,1,noun40.eth
1295,87,0xab9a363e67f8aa7e55bb27957f2c40f14fa713b6,1,1,evets.eth
1459,87,0xc3598d91844b061195136600ad243b077cc164e2,1,1,
1588,87,0xd1295fcbaf56bf1a6dff3e1df7e437f987f6feca,1,1,jckbtchr.eth
1014,87,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
1658,87,0xe085327c5ad2f77147f10973fed45fb19d734f7e,1,1,0xminion.eth
1051,87,0x94b9fa136ef7c17cea6cea456e2b0d023e69ebe0,1,1,brushee.eth
354,87,0x353224270c2c9a7ecce7d8dba98a61587da6f50a,1,1,toastee.eth
1590,87,0xd19bf5f0b785c6f1f6228c72a8a31c9f383a49c4,1,2,cdt.eth
146,87,0x17cd072cbd45031efc21da538c783e0ed3b25dcc,1,1,jacob.eth
489,87,0x47d4f20ae83bcd350105f199f900e6e6104dab6a,1,1,doh.eth
1469,87,0xc46db2d89327d4c41eb81c43ed5e3dff111f9a8f,1,1,deeze.eth
1391,87,0xb6596f72368126f1ba8db562d575fbe41a4a2504,1,1,danny-vault.eth
852,87,0x7fa020f063b3a06153ed755cee5923039efb86a3,1,10,
660,87,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,6,beautifulnfts.eth
1522,87,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,10,nouncil.eth
471,87,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,41,
1265,87,0xa8d04cd4e1951291740ef977d56336fdc7f394c5,1,2,wahoo.eth
926,87,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,9,hot.4156.eth
738,87,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
1632,87,0xdb94daa8bf1b6f45b122f442f922a2c4dd2f7ade,1,1,brkfstsndwch.eth
1241,87,0xa86882277e69fbf0a51805cdc8b0a3a113079e63,1,2,krel.eth
244,87,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,29,nounders.eth
1569,87,0xceb78abfad166c11e350156fd671b385265a6c87,1,1,gabrielayuso.eth
1366,87,0xb054e7683f26273b4ba7454df9a71c578506aa01,1,1,cc5alive.eth
168,87,0x1e341aa44c293d95d13d778492d417d1be4e63d5,1,1,blockchainbrett.eth
1451,87,0xbf5a7f9ea27322c07a50c78a512a9972e5557c34,1,6,
1770,87,0xf05a0497994a33f18aa378630bc674efc77ad557,1,1,nounsfes.eth
1523,89,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,13,nouncil.eth
554,89,0x5ca6a2e5f53a48616d4ead87ff6034fc032d4722,0,1,honkdiddly.eth
472,89,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,0,39,
1591,89,0xd19bf5f0b785c6f1f6228c72a8a31c9f383a49c4,0,2,cdt.eth
1242,89,0xa86882277e69fbf0a51805cdc8b0a3a113079e63,1,2,krel.eth
590,89,0x64e9cd118aa8d45c20efeeefd68679372f5e48dc,1,2,jxn.eth
1427,89,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6,joshuafisher.eth
809,89,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,0,2,noun22.eth
1322,89,0xaca3b4110403f3c4dacb35a7b3aa0a84efb6a3e9,1,1,noun109.eth
1724,89,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,0,1,budlight.beer.eth
1209,89,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
332,89,0x347b43a9f6e5ef282c93005308b4bc45b79f5e61,0,1,
927,89,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,0,9,hot.4156.eth
1633,89,0xdb94daa8bf1b6f45b122f442f922a2c4dd2f7ade,0,1,brkfstsndwch.eth
1822,89,0xf6c625851d48fe26b50d96b821a87efc7e35c222,1,1,1fortytwo.eth
832,89,0x7d81478ad18ad375e53de6f74f3122f6be3499ca,0,1,delegate.evets.eth
1015,89,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,0,1,apenoun.eth
856,89,0x8321795bdace7428d4fadfa30c2ee8e727e491e5,2,1,
661,89,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,6,beautifulnfts.eth
1266,89,0xa8d04cd4e1951291740ef977d56336fdc7f394c5,0,2,wahoo.eth
245,89,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0,29,nounders.eth
695,89,0x6d40c2da94c6522e361904383c37c605f39b8e73,1,7,vault.beautifulnfts.eth
1868,89,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,2,1,
1592,90,0xd19bf5f0b785c6f1f6228c72a8a31c9f383a49c4,1,2,cdt.eth
739,90,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
770,90,0x73222225044ce0fc672ff9b6f9730d0a0421382c,1,1,gnars.com
555,90,0x5ca6a2e5f53a48616d4ead87ff6034fc032d4722,1,1,honkdiddly.eth
508,90,0x4c5816d9a83ddd60c6ef8d1bef23bd0fb920d8c5,1,2,blequity.eth
1589,90,0xd1295fcbaf56bf1a6dff3e1df7e437f987f6feca,1,1,jckbtchr.eth
1570,90,0xceb78abfad166c11e350156fd671b385265a6c87,1,1,gabrielayuso.eth
370,90,0x36a5bc205df1ed65c86301022cfc343a6ce546ff,1,1,beautyandthepunk.eth
928,90,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,9,hot.4156.eth
1267,90,0xa8d04cd4e1951291740ef977d56336fdc7f394c5,1,2,wahoo.eth
333,90,0x347b43a9f6e5ef282c93005308b4bc45b79f5e61,1,1,
1634,90,0xdb94daa8bf1b6f45b122f442f922a2c4dd2f7ade,1,1,brkfstsndwch.eth
1771,90,0xf05a0497994a33f18aa378630bc674efc77ad557,1,1,nounsfes.eth
1524,90,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,13,nouncil.eth
1243,90,0xa86882277e69fbf0a51805cdc8b0a3a113079e63,1,2,krel.eth
1460,90,0xc3598d91844b061195136600ad243b077cc164e2,1,1,
1210,90,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,2,noun40.eth
1823,90,0xf6c625851d48fe26b50d96b821a87efc7e35c222,1,1,1fortytwo.eth
1032,90,0x920d5e8a6d314cd59eb5d9faf526fa7b24e127fa,1,1,nomorebids.eth
1052,90,0x94b9fa136ef7c17cea6cea456e2b0d023e69ebe0,1,1,brushee.eth
1067,90,0x9a2f6117d1ffa82ad0a2b36f133d476db5bd55f5,1,1,bigint-vault.eth
1725,90,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,0,1,budlight.beer.eth
85,90,0x021edd67d43b365a6401a5ee704aa6f264f3f4e4,2,1,goldy.eth
1159,90,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,1,1,blequity.eth
246,90,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,30,nounders.eth
1428,90,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6,joshuafisher.eth
1396,90,0xbbd4429f99f0fe92b5c35a47e84a337337efe6b6,1,1,toastee.eth
857,90,0x8321795bdace7428d4fadfa30c2ee8e727e491e5,1,1,
810,90,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
1869,90,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,1,1,
473,90,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,41,
591,90,0x64e9cd118aa8d45c20efeeefd68679372f5e48dc,1,2,jxn.eth
833,90,0x7d81478ad18ad375e53de6f74f3122f6be3499ca,1,1,delegate.evets.eth
1461,91,0xc3598d91844b061195136600ad243b077cc164e2,1,1,
1160,91,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,1,1,blequity.eth
1211,91,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,2,noun40.eth
1016,91,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
834,91,0x7d81478ad18ad375e53de6f74f3122f6be3499ca,1,1,delegate.evets.eth
740,91,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
811,91,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
509,91,0x4c5816d9a83ddd60c6ef8d1bef23bd0fb920d8c5,1,2,blequity.eth
1068,91,0x9a2f6117d1ffa82ad0a2b36f133d476db5bd55f5,1,1,bigint-vault.eth
1323,91,0xaca3b4110403f3c4dacb35a7b3aa0a84efb6a3e9,1,1,noun109.eth
771,91,0x73222225044ce0fc672ff9b6f9730d0a0421382c,1,1,gnars.com
1552,91,0xce6404642bb08f897fce5317c1349656ca44f2d8,1,2,swiftjones.eth
1244,91,0xa86882277e69fbf0a51805cdc8b0a3a113079e63,1,2,krel.eth
86,91,0x021edd67d43b365a6401a5ee704aa6f264f3f4e4,1,1,goldy.eth
858,91,0x8321795bdace7428d4fadfa30c2ee8e727e491e5,1,1,
1525,91,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,13,nouncil.eth
1397,91,0xbbd4429f99f0fe92b5c35a47e84a337337efe6b6,1,1,toastee.eth
929,91,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,9,hot.4156.eth
1593,91,0xd19bf5f0b785c6f1f6228c72a8a31c9f383a49c4,1,2,cdt.eth
1635,91,0xdb94daa8bf1b6f45b122f442f922a2c4dd2f7ade,1,1,brkfstsndwch.eth
474,91,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,41,
334,91,0x347b43a9f6e5ef282c93005308b4bc45b79f5e61,1,1,
1772,91,0xf05a0497994a33f18aa378630bc674efc77ad557,1,1,nounsfes.eth
1268,91,0xa8d04cd4e1951291740ef977d56336fdc7f394c5,1,2,wahoo.eth
247,91,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,30,nounders.eth
169,91,0x1e341aa44c293d95d13d778492d417d1be4e63d5,1,1,blockchainbrett.eth
371,91,0x36a5bc205df1ed65c86301022cfc343a6ce546ff,1,1,beautyandthepunk.eth
1594,92,0xd19bf5f0b785c6f1f6228c72a8a31c9f383a49c4,1,2,cdt.eth
1429,92,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6,joshuafisher.eth
1398,92,0xbbd4429f99f0fe92b5c35a47e84a337337efe6b6,1,1,toastee.eth
1526,92,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,13,nouncil.eth
1571,92,0xceb78abfad166c11e350156fd671b385265a6c87,1,1,gabrielayuso.eth
1462,92,0xc3598d91844b061195136600ad243b077cc164e2,1,1,
248,92,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,30,nounders.eth
1161,92,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,1,1,blequity.eth
372,92,0x36a5bc205df1ed65c86301022cfc343a6ce546ff,1,1,beautyandthepunk.eth
741,92,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
87,92,0x021edd67d43b365a6401a5ee704aa6f264f3f4e4,1,1,goldy.eth
1212,92,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,2,noun40.eth
772,92,0x73222225044ce0fc672ff9b6f9730d0a0421382c,1,1,gnars.com
1726,92,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,0,1,budlight.beer.eth
1245,92,0xa86882277e69fbf0a51805cdc8b0a3a113079e63,1,2,krel.eth
510,92,0x4c5816d9a83ddd60c6ef8d1bef23bd0fb920d8c5,1,2,blequity.eth
170,92,0x1e341aa44c293d95d13d778492d417d1be4e63d5,1,1,blockchainbrett.eth
1636,92,0xdb94daa8bf1b6f45b122f442f922a2c4dd2f7ade,1,1,brkfstsndwch.eth
1269,92,0xa8d04cd4e1951291740ef977d56336fdc7f394c5,1,2,wahoo.eth
1069,92,0x9a2f6117d1ffa82ad0a2b36f133d476db5bd55f5,1,1,bigint-vault.eth
812,92,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
1773,92,0xf05a0497994a33f18aa378630bc674efc77ad557,1,1,nounsfes.eth
835,92,0x7d81478ad18ad375e53de6f74f3122f6be3499ca,1,1,delegate.evets.eth
1324,92,0xaca3b4110403f3c4dacb35a7b3aa0a84efb6a3e9,1,1,noun109.eth
1034,92,0x93b4149e4cd06e16c57964b7e59b6d9a8fd11062,1,0,123‌.eth
859,92,0x8321795bdace7428d4fadfa30c2ee8e727e491e5,1,1,
475,92,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,41,
930,92,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,9,hot.4156.eth
1325,93,0xaca3b4110403f3c4dacb35a7b3aa0a84efb6a3e9,1,1,noun109.eth
1246,93,0xa86882277e69fbf0a51805cdc8b0a3a113079e63,1,2,krel.eth
1270,93,0xa8d04cd4e1951291740ef977d56336fdc7f394c5,1,3,wahoo.eth
1870,93,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,2,1,
1070,93,0x9a2f6117d1ffa82ad0a2b36f133d476db5bd55f5,1,1,bigint-vault.eth
1637,93,0xdb94daa8bf1b6f45b122f442f922a2c4dd2f7ade,1,1,brkfstsndwch.eth
773,93,0x73222225044ce0fc672ff9b6f9730d0a0421382c,1,1,gnars.com
1797,93,0xf6b6f07862a02c85628b3a9688beae07fea9c863,1,14,poap.eth
696,93,0x6d40c2da94c6522e361904383c37c605f39b8e73,0,7,vault.beautifulnfts.eth
1430,93,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6,joshuafisher.eth
860,93,0x8321795bdace7428d4fadfa30c2ee8e727e491e5,1,1,
662,93,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,0,6,beautifulnfts.eth
476,93,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,28,
931,93,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,0,9,hot.4156.eth
1162,93,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,1,1,blequity.eth
1727,93,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,1,1,budlight.beer.eth
88,93,0x021edd67d43b365a6401a5ee704aa6f264f3f4e4,1,1,goldy.eth
249,93,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0,30,nounders.eth
