,id_proposal,support_votes
208,"('0x0feccdffea0a8ec5f37a9b0343b72f2639ba302b', '87')","(1, '0')"
1608,"('0x7a67928bb379974768668d50ab991eefb5f08c0e', '87')","(1, '17007400000000000')"
795,"('0x408f7293b95e1a0a367a94ffb46ffc7dad86eec7', '87')","(1, '0')"
0,"('0x0000000c50489ced5f512c74fb11ba9af3a03e13', '87')","(1, '9804783437880000000000')"
394,"('0x1caa64fa383343238ff3f049b53771cc3db61094', '87')","(1, '0')"
1990,"('0x8d07d225a769b7af3a923481e1fdf49180e6a265', '87')","(1, '70014383254833468741034')"
1285,"('0x5e5557eef3d27d9710004a92f9aca072acf89c10', '87')","(1, '0')"
1902,"('0x88fb3d509fc49b515bfeb04e23f53ba339563981', '87')","(1, '105042025795370000000000')"
344,"('0x19828fe74240794221d47be0fa39f3e6ef35be90', '87')","(1, '0')"
24,"('0x01e9c4f4d8318e2a0a2c4eb09dffee95bce8dde0', '87')","(1, '0')"
1796,"('0x84e39a52d7f3f8fb63723782653d4cf71c465a95', '87')","(1, '11500471444371433923')"
491,"('0x2717d1a84fd2b23124e00db9e4d606f69b912f05', '87')","(1, '0')"
109,"('0x070341aa5ed571f0fb2c4a5641409b1a46b4961b', '87')","(1, '50000000000000000000000')"
1945,"('0x8ba84fba84bc400ff6499c15867d3c2a1e4c9ae0', '87')","(1, '0')"
1351,"('0x657a62d9ed8dcb6e4fa04d9709242cef55c643f6', '87')","(1, '0')"
415,"('0x1d5e033ae2aa830bf7621c6349e0a00e3e071402', '87')","(1, '2113000000000000')"
660,"('0x33379bcaa7a60f0dbb79e8db6f546076776a8360', '87')","(1, '0')"
1038,"('0x4fa4167b3c94a80416bbc768fb919bf3ace9f8c2', '87')","(1, '0')"
1159,"('0x54a37d93e57c5da659f508069cf65a381b61e189', '87')","(1, '87736744268676273159948')"
1318,"('0x61d203d91ac812f491f365c306e50e0801550723', '87')","(1, '5000000000000000')"
1034,"('0x4f04eb54f9bb68e7793ef24c8b51e18d3b0c8df1', '87')","(1, '0')"
564,"('0x2b384212edc04ae8bb41738d05ba20e33277bf33', '89')","(1, '20085713611359932665640')"
232,"('0x116c39d55877f5f6cc657e245bb22597f57f4800', '89')","(1, '30978837105938300')"
1525,"('0x7302c7e150ae4d035cf9e71f09580d59ce61fa54', '89')","(1, '1000000000000000000')"
169,"('0x0ce152623649e9b8f514ba0cb530f035b7552c35', '89')","(0, '10000000000000000')"
1629,"('0x7ae109a63ff4dc852e063a673b40bed85d22e585', '89')","(1, '50001977000000000000000')"
790,"('0x402cfba729a640289f60de1382b86bc9f038fe82', '89')","(0, '10000000000000000')"
1640,"('0x7b9a7d69832f353e54d65188473dde2a7789f612', '89')","(0, '10000000000000000')"
1317,"('0x61ce616a39f5735f844a3bc5d67fe2ab8e64e702', '89')","(1, '4530000000000000')"
395,"('0x1ccb144b700ec726d37db38c617e154de6d9c0d0', '89')","(1, '0')"
1123,"('0x53e2914c552554ac05bffa4c4b23b17751a9fdf1', '89')","(1, '10654625287085343930')"
856,"('0x446ccd4633512f321b400cf89c1877f8307f6c26', '89')","(1, '0')"
1991,"('0x8d07d225a769b7af3a923481e1fdf49180e6a265', '89')","(0, '70014383254833468741034')"
1,"('0x0000000c50489ced5f512c74fb11ba9af3a03e13', '89')","(1, '9804783437880000000000')"
726,"('0x3b59e42d9f33906ff58813f9bb8be58b185d22f2', '89')","(1, '0')"
1609,"('0x7a67928bb379974768668d50ab991eefb5f08c0e', '89')","(0, '17007400000000000')"
965,"('0x47c125dee6898b6cb2379bcbafc823ff3f614770', '89')","(1, '50004088477038034063777')"
129,"('0x0754cad37754255e9c84c95ca3ecf0e6321376dd', '89')","(1, '5000000000000000')"
110,"('0x070341aa5ed571f0fb2c4a5641409b1a46b4961b', '89')","(1, '50000000000000000000000')"
2334,"('0xa342fc58faa6d55f7a1aafe6ffaba61b4c3ae2db', '89')","(1, '5000000000000000')"
1797,"('0x84e39a52d7f3f8fb63723782653d4cf71c465a95', '89')","(1, '11500471444371433923')"
265,"('0x13bdae8c5f0fc40231f0e6a4ad70196f59138548', '89')","(1, '50000000000000000000000')"
2204,"('0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1', '89')","(1, '256458147244032152381730')"
1903,"('0x88fb3d509fc49b515bfeb04e23f53ba339563981', '89')","(0, '105042025795370000000000')"
2,"('0x0000000c50489ced5f512c74fb11ba9af3a03e13', '90')","(1, '9804783437880000000000')"
1992,"('0x8d07d225a769b7af3a923481e1fdf49180e6a265', '90')","(1, '70014383254833468741034')"
1160,"('0x54a37d93e57c5da659f508069cf65a381b61e189', '90')","(1, '87740988913732827567160')"
185,"('0x0e4cb981aa087847ef0c9f0c0989d884a86d04c3', '90')","(1, '0')"
171,"('0x0d15992f28c3a2db5b13c9c481ae5c4651556688', '90')","(1, '0')"
1455,"('0x6bb8ac89e3c6476025c2337269350891f6d049f0', '90')","(1, '0')"
266,"('0x13bdae8c5f0fc40231f0e6a4ad70196f59138548', '90')","(1, '50000000000000000000000')"
2086,"('0x91400be76b7171cf932ae252390d2b60e2c73013', '90')","(1, '30000000000000000000')"
2205,"('0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1', '90')","(1, '256007940497286486395475')"
1423,"('0x683a4f9915d6216f73d6df50151725036bd26c02', '90')","(1, '100003418800000000000000')"
1798,"('0x84e39a52d7f3f8fb63723782653d4cf71c465a95', '90')","(1, '11500471444371433923')"
1904,"('0x88fb3d509fc49b515bfeb04e23f53ba339563981', '90')","(1, '105042025795370000000000')"
1392,"('0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9', '90')","(1, '23126000000000000000')"
80,"('0x06c4865ab16c9c760622f19a313a2e637e2e66a2', '90')","(1, '90842091182632197')"
1610,"('0x7a67928bb379974768668d50ab991eefb5f08c0e', '90')","(1, '17007400000000000')"
384,"('0x1bbe64e1c584948a7e146817d8ab85c70694d66f', '90')","(1, '0')"
1100,"('0x529da082e11edcc410f99577f6668994b794492b', '92')","(1, '10000000000000000')"
1011,"('0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9', '92')","(1, '174539910726058188')"
1475,"('0x6de8b641b9b2b22f272d65106f0c471b612091c8', '92')","(1, '60000000000000000')"
2157,"('0x987f05b5eeb8b30b02329d3888bebc3a7424e999', '92')","(1, '1000000000000000000')"
966,"('0x47c125dee6898b6cb2379bcbafc823ff3f614770', '92')","(1, '50004088477038034063777')"
1451,"('0x6b07d4ace5bc9a690fda9ddeb5a0f131fda0b257', '92')","(1, '0')"
144,"('0x09988e9aeb8c0b835619305abfe2ce68fea17722', '92')","(1, '76000000000000000000')"
3,"('0x0000000c50489ced5f512c74fb11ba9af3a03e13', '92')","(1, '9804783437880000000000')"
1526,"('0x7302c7e150ae4d035cf9e71f09580d59ce61fa54', '92')","(1, '1000000000000000000')"
172,"('0x0d15992f28c3a2db5b13c9c481ae5c4651556688', '92')","(1, '10000000000000000')"
2152,"('0x9830037d21c8651ed1958ee414f42ea0a6a50475', '92')","(1, '60000000000000000')"
1584,"('0x7926eb17a9d2a3ebd0dfcd035b86468115b7fd18', '92')","(1, '0')"
1108,"('0x535b3ddd9939056cb6d74d1253ae1a4adf5d723a', '92')","(1, '50000000000000000000000')"
1258,"('0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c', '92')","(1, '48306399462058402606729')"
1597,"('0x79eed13cf2d1530e36d07b9a96c17ab795302a54', '92')","(1, '0')"
1393,"('0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9', '92')","(1, '23126000000000000000')"
1161,"('0x54a37d93e57c5da659f508069cf65a381b61e189', '92')","(0, '87585240627539628188923')"
1502,"('0x715210da31165a05a2481a512e1c3d253d8e13ff', '92')","(1, '975000000000000000')"
1267,"('0x5cb5587377141ab761be831493494912e619a3a9', '92')","(1, '10000000000000000')"
170,"('0x0ce152623649e9b8f514ba0cb530f035b7552c35', '92')","(1, '10000000000000000')"
1530,"('0x7343847fad3912bb7081d477b2e15c8f8c69f28a', '92')","(1, '60000000000000000')"
186,"('0x0e4cb981aa087847ef0c9f0c0989d884a86d04c3', '92')","(1, '100000000000000000')"
333,"('0x1905c219482c168a1f016d84446bdb6db3ebd8d1', '92')","(1, '10000000000000000')"
396,"('0x1ccb144b700ec726d37db38c617e154de6d9c0d0', '92')","(1, '192412639802599527')"
638,"('0x30c80c56f439760d4d0fa33ed19822a27e7461bb', '92')","(1, '399182439509669529')"
1641,"('0x7b9a7d69832f353e54d65188473dde2a7789f612', '92')","(1, '10000000000000000')"
791,"('0x402cfba729a640289f60de1382b86bc9f038fe82', '92')","(1, '10000000000000000')"
225,"('0x110ef3690d553584073016287f3406955430c8ab', '92')","(1, '60000000000000000')"
533,"('0x29f387ade2a5ae3c93defd52f2a5fa535cab666e', '92')","(1, '50000000000000000000000')"
385,"('0x1bbe64e1c584948a7e146817d8ab85c70694d66f', '92')","(1, '10000000000000000')"
1905,"('0x88fb3d509fc49b515bfeb04e23f53ba339563981', '92')","(2, '105042025795370000000000')"
2087,"('0x91400be76b7171cf932ae252390d2b60e2c73013', '92')","(1, '30000000000000000000')"
1630,"('0x7ae109a63ff4dc852e063a673b40bed85d22e585', '92')","(1, '50006977000000000000000')"
1835,"('0x86c62a0dd8690fa2ba6e3e3d9a18d021dbd2565a', '92')","(1, '10654625287085343930')"
1611,"('0x7a67928bb379974768668d50ab991eefb5f08c0e', '92')","(1, '17007400000000000')"
525,"('0x2943ea8b50ba884a253286870b34279450bba4e1', '92')","(1, '1000000000000000000')"
278,"('0x13dda63c28bb95fe9822fea43ad5feaa966636a9', '92')","(1, '348925849689311773')"
1799,"('0x84e39a52d7f3f8fb63723782653d4cf71c465a95', '92')","(1, '11500471444371433923')"
1921,"('0x894740526d04071b5bc4227a174a9230e4d7f44b', '92')","(1, '0')"
267,"('0x13bdae8c5f0fc40231f0e6a4ad70196f59138548', '92')","(1, '50000000000000000000000')"
329,"('0x18c8f1222083997405f2e482338a4650ac02e1d6', '92')","(1, '27351750000000000000000')"
740,"('0x3c807af9ab4b6be4b0740bfe464dc0df2a8e519b', '92')","(1, '60000000000000000')"
442,"('0x2069fb2721738b4c38e5d916ca9a9e3a5a35a62d', '92')","(1, '60000000000000000')"
1993,"('0x8d07d225a769b7af3a923481e1fdf49180e6a265', '92')","(1, '70014383254833468741034')"
311,"('0x177821cbe97b3eb0a20de1fd534bc7160cbcd76e', '93')","(1, '224185960000000000')"
1800,"('0x84e39a52d7f3f8fb63723782653d4cf71c465a95', '93')","(1, '11500471444371433923')"
1750,"('0x83e8df8ddf3cd5b51caffb337b321467225d4650', '93')","(1, '0')"
330,"('0x18c8f1222083997405f2e482338a4650ac02e1d6', '93')","(0, '27351750000000000000000')"
111,"('0x070341aa5ed571f0fb2c4a5641409b1a46b4961b', '93')","(1, '50000000000000000000000')"
290,"('0x14fd9303bf2386b47c6ad72631fed472a43214c6', '93')","(1, '129619921863378346')"
2153,"('0x9830037d21c8651ed1958ee414f42ea0a6a50475', '93')","(1, '60000000000000000')"
1438,"('0x696d181a7961ee66c42f1ebeddc0b48b106c45ad', '93')","(1, '500000000000000000')"
1041,"('0x501783e585936116220b5028c4c22dc9fdb991bc', '93')","(1, '0')"
690,"('0x3617f9e9d601483cba5239aaf5a3912edf752d0b', '93')","(1, '0')"
1446,"('0x6a16683bb8654433d67f6a9e0dc9eb563456823e', '93')","(1, '0')"
1449,"('0x6a61857928149cb7cd2ad29251902787bcf9c3b0', '93')","(1, '46500000000000000')"
1022,"('0x4dc23e91fcd7693551f99642bc1e0ed4664fbddd', '93')","(1, '200000000000000000')"
1452,"('0x6b07d4ace5bc9a690fda9ddeb5a0f131fda0b257', '93')","(1, '406315141129875121')"
702,"('0x3790ecffb4e44efbdd8e29a432c5c3aa93de436a', '93')","(1, '0')"
1456,"('0x6bf3b32c6cd3d657f602347666244377793282e3', '93')","(1, '10000000000000000')"
1012,"('0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9', '93')","(1, '174539910726058188')"
1727,"('0x8169522c2c57883e8ef80c498aab7820da539806', '93')","(0, '101000024654469732833014')"
1005,"('0x4d246e41d7131ff60cd533c13bd2aafce7ab1265', '93')","(1, '200000000000000000')"
1050,"('0x50c2b9c3acda872dd71d88aa2c198aed0b788e5b', '93')","(1, '200000000000000000')"
670,"('0x34186a490ebcd04d5533ab4c65cbe288ee54c64b', '93')","(1, '0')"
565,"('0x2b384212edc04ae8bb41738d05ba20e33277bf33', '93')","(0, '20085713611359932665640')"
1394,"('0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9', '93')","(1, '23126000000000000000')"
443,"('0x2069fb2721738b4c38e5d916ca9a9e3a5a35a62d', '93')","(0, '60000000000000000')"
4,"('0x0000000c50489ced5f512c74fb11ba9af3a03e13', '93')","(0, '9804783437880000000000')"
1925,"('0x89ec3894e7832541eb1730263ea3532c0ee6bb67', '93')","(0, '250000000000000000')"
8,"('0x00432772ed25d4eb3c6eb26dc461239b35cf8760', '93')","(1, '0')"
11,"('0x00ee80c322d6e956d2629a73223605bbda946f2d', '93')","(1, '29531940000000000')"
512,"('0x285ab8b73531a59bcb01b7f2028a66aa377e697b', '93')","(1, '0')"
521,"('0x2932f6f3e0b803764a5db5c75eed3fa5ab0de2cf', '93')","(0, '250000000000000000')"
26,"('0x03154b9e76b3e6eb27357ccfd638f9ac9085e8b3', '93')","(1, '10000000000000000')"
1162,"('0x54a37d93e57c5da659f508069cf65a381b61e189', '93')","(0, '87585240627539628188923')"
2313,"('0xa1b5af8eccc097fac2a68f878754aa8202092bab', '93')","(1, '101000000000000000')"
412,"('0x1d2a72dad0fa5d1aab44768752f60822a3e18c47', '93')","(1, '0')"
2306,"('0xa0dc2f2f6fd98d9c7254f929db233f149741c432', '93')","(0, '4882130000000000000000')"
1843,"('0x8755f08374bb0bc598681c324913cbde3283ac18', '93')","(1, '124635491816387420')"
1326,"('0x621752f25abd2e13136275f0059e4d9ae4dc08b7', '93')","(1, '124636349089814560')"
1130,"('0x543b65d285d708b6f23d667a0cc554fb22b458d7', '93')","(1, '0')"
397,"('0x1ccb144b700ec726d37db38c617e154de6d9c0d0', '93')","(1, '192412639802599527')"
1341,"('0x64b5f9dd6f23269b966a4c3717e150a6dd264851', '93')","(1, '500000000000000000')"
55,"('0x0516cf37b67235e07af38ad8e388d0e68089b0f2', '93')","(1, '0')"
61,"('0x0586cc847c82397c443992facdc8cae0dba46956', '93')","(1, '10000000000000000')"
63,"('0x0586fcc2d0d400596ff326f30debaa3a79e33c25', '93')","(1, '0')"
378,"('0x1ba1ff69f03d38af7ef40e3afdc53ad073eb4642', '93')","(1, '200000000000000000')"
76,"('0x068db2a4655158bc61e6147c0015bd2c63b4cf08', '93')","(1, '10000000000000000')"
374,"('0x1b88bdd5954b221fac94619d28ab3b0b8c9d35a7', '93')","(1, '0')"
979,"('0x4a1d9e3b1a543601a7550d9490cb41936265f715', '93')","(1, '10000000000000000')"
84,"('0x06fb028ba0cb89f9b9049a066e784fd3b8662030', '93')","(1, '200000000000000000')"
1092,"('0x529408a6962bae6ca5328874d633738116b89b05', '93')","(1, '124636777729844936')"
605,"('0x2d5823e8e8b4dfbf599a97566ff2a121cc141d60', '93')","(1, '0')"
334,"('0x1905c219482c168a1f016d84446bdb6db3ebd8d1', '93')","(1, '10000000000000000')"
978,"('0x49e439ba390365227bffda1f759c4d6407e9d3ed', '93')","(1, '0')"
2065,"('0x910c60c049d833a7fd2f5bda310bbea1c5fa3598', '93')","(1, '0')"
727,"('0x3b59e42d9f33906ff58813f9bb8be58b185d22f2', '93')","(1, '50000000000000000')"
1595,"('0x79ccedbefbfe6c95570d85e65f8b0ac0d6bd017b', '93')","(1, '0')"
1585,"('0x7926eb17a9d2a3ebd0dfcd035b86468115b7fd18', '93')","(1, '30000000000000000')"
819,"('0x413fd6b18910e516da68d3292ab9b2dd3a87971d', '93')","(1, '10000000000000000')"
233,"('0x119383b0051e920d6161cee971247d625b8d69cb', '93')","(1, '0')"
1567,"('0x770bebe5946907cee4dfe004f1648ac435a9d5bb', '93')","(1, '0')"
2206,"('0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1', '93')","(1, '256007940497286486395475')"
1565,"('0x76ac6ad4e4e7c2e0b4ceeb30745bd53df3a85774', '93')","(1, '0')"
804,"('0x40cf224a5e91949bd2ba4276d046c4680c8d646c', '93')","(1, '0')"
244,"('0x13ac0d7bb293163922ca296a0c3fb1b236c815f0', '93')","(1, '10000000000000000')"
812,"('0x410a0887cc91ccf1e8db56422b9a5d8b078c2200', '93')","(1, '100000000000000000')"
268,"('0x13bdae8c5f0fc40231f0e6a4ad70196f59138548', '93')","(1, '50000000000000000000000')"
779,"('0x3f2b31757f862ded7b98c6621b53b6656c199e6a', '93')","(1, '0')"
1473,"('0x6d8624cdc097a525e8b36763c6df284b15dc8d64', '93')","(1, '0')"
1531,"('0x7343847fad3912bb7081d477b2e15c8f8c69f28a', '93')","(1, '60000000000000000')"
1520,"('0x72ddc7cf64f8b5c899262674f565e5a4d759d886', '93')","(1, '0')"
1642,"('0x7b9a7d69832f353e54d65188473dde2a7789f612', '93')","(1, '10000000000000000')"
279,"('0x13dda63c28bb95fe9822fea43ad5feaa966636a9', '93')","(1, '348925849689311773')"
1598,"('0x79eed13cf2d1530e36d07b9a96c17ab795302a54', '93')","(1, '103873000000000000')"
226,"('0x110ef3690d553584073016287f3406955430c8ab', '93')","(1, '60000000000000000')"
2146,"('0x97d5bd51a9ac3c42782dc0eee9edf2e4aecf0815', '93')","(1, '0')"
1476,"('0x6de8b641b9b2b22f272d65106f0c471b612091c8', '93')","(1, '60000000000000000')"
967,"('0x47c125dee6898b6cb2379bcbafc823ff3f614770', '93')","(1, '50004088477038034063777')"
187,"('0x0e4cb981aa087847ef0c9f0c0989d884a86d04c3', '93')","(1, '100000000000000000')"
741,"('0x3c807af9ab4b6be4b0740bfe464dc0df2a8e519b', '93')","(1, '60000000000000000')"
1953,"('0x8c64c3d24c4df13b451d5bc9292b75e5dba2e02a', '93')","(1, '65003799244490000000000')"
1612,"('0x7a67928bb379974768668d50ab991eefb5f08c0e', '93')","(1, '17007400000000000')"
2217,"('0x9b2b78003e469a342977e0a078f6aef88077acd9', '93')","(1, '0')"
797,"('0x40cb0b19d71eda986c275c85a6e5b26b6ac7e2e4', '93')","(1, '149562024383775718')"
2088,"('0x91400be76b7171cf932ae252390d2b60e2c73013', '93')","(1, '30000000000000000000')"
1492,"('0x707d306714ff28560f32bf9dae973bd33cd851c5', '93')","(1, '0')"
1495,"('0x70ddb5abf21202602b57f4860ee1262a594a0086', '93')","(1, '0')"
1602,"('0x7a3bdee62dd34fac317ae61cd8b3ba7c27ada145', '93')","(1, '0')"
1497,"('0x70ddc90b218bb7a6d710d9e2d498bb38ff499aed', '93')","(1, '0')"
204,"('0x0f8aca6bb8d86bba87892efab1e19491c97387b7', '93')","(1, '7000030000000000')"
1683,"('0x7ec062d194f87022a908f943c86b7b9cafa23662', '93')","(1, '0')"
1613,"('0x7a67928bb379974768668d50ab991eefb5f08c0e', '95')","(1, '45897360000000000')"
1906,"('0x88fb3d509fc49b515bfeb04e23f53ba339563981', '95')","(1, '105042025795370000000000')"
899,"('0x45041ce9f1f3a8a3c434bb0aed242064e6023424', '95')","(1, '4244645056554407212')"
2147,"('0x97d5bd51a9ac3c42782dc0eee9edf2e4aecf0815', '95')","(1, '10000000000000000')"
375,"('0x1b88bdd5954b221fac94619d28ab3b0b8c9d35a7', '95')","(1, '10000000000000000')"
1529,"('0x733c8c2d625ece1ec711d912f100a3f06afb698c', '95')","(1, '142474000000000000000')"
566,"('0x2b384212edc04ae8bb41738d05ba20e33277bf33', '95')","(1, '20085713611359932665640')"
1163,"('0x54a37d93e57c5da659f508069cf65a381b61e189', '95')","(1, '87580995982483073781711')"
431,"('0x1f14c2f40400471fb4a3aef1390f6bbbf2ad8f99', '95')","(1, '5000000000000000')"
1498,"('0x70ddc90b218bb7a6d710d9e2d498bb38ff499aed', '95')","(1, '10000000000000000')"
1395,"('0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9', '95')","(1, '23126000000000000000')"
2207,"('0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1', '95')","(1, '256007940497286486395475')"
1684,"('0x7ec062d194f87022a908f943c86b7b9cafa23662', '95')","(1, '10000000000000000')"
691,"('0x3617f9e9d601483cba5239aaf5a3912edf752d0b', '95')","(1, '10000000000000000')"
1801,"('0x84e39a52d7f3f8fb63723782653d4cf71c465a95', '95')","(1, '11500471444371433923')"
1614,"('0x7a67928bb379974768668d50ab991eefb5f08c0e', '96')","(1, '45897360000000000')"
900,"('0x45041ce9f1f3a8a3c434bb0aed242064e6023424', '96')","(1, '4244645056554407212')"
112,"('0x070341aa5ed571f0fb2c4a5641409b1a46b4961b', '96')","(1, '50000000000000000000000')"
1994,"('0x8d07d225a769b7af3a923481e1fdf49180e6a265', '96')","(1, '70014383254833468741034')"
567,"('0x2b384212edc04ae8bb41738d05ba20e33277bf33', '96')","(1, '20085713611359932665640')"
1631,"('0x7ae109a63ff4dc852e063a673b40bed85d22e585', '96')","(1, '50006977000000000000000')"
1802,"('0x84e39a52d7f3f8fb63723782653d4cf71c465a95', '96')","(1, '11500471444371433923')"
1192,"('0x57675a0727d7abf3b61ab6fe42214895ecc2feae', '96')","(1, '50000000000000000')"
113,"('0x070341aa5ed571f0fb2c4a5641409b1a46b4961b', '97')","(1, '50000000000000000000000')"
1164,"('0x54a37d93e57c5da659f508069cf65a381b61e189', '97')","(1, '87580995982483073781711')"
2208,"('0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1', '97')","(1, '256588760497286486395475')"
1995,"('0x8d07d225a769b7af3a923481e1fdf49180e6a265', '97')","(1, '70014383254833468741034')"
1109,"('0x535b3ddd9939056cb6d74d1253ae1a4adf5d723a', '97')","(1, '50000000000000000000000')"
1803,"('0x84e39a52d7f3f8fb63723782653d4cf71c465a95', '97')","(1, '11500471444371433923')"
901,"('0x45041ce9f1f3a8a3c434bb0aed242064e6023424', '97')","(1, '4244645056554407212')"
1193,"('0x57675a0727d7abf3b61ab6fe42214895ecc2feae', '97')","(1, '50000000000000000')"
1907,"('0x88fb3d509fc49b515bfeb04e23f53ba339563981', '97')","(1, '105042025795370000000000')"
568,"('0x2b384212edc04ae8bb41738d05ba20e33277bf33', '97')","(1, '20085713611359932665640')"
1822,"('0x8579363b49bac7f7c6772afeea65d05a72d2213a', '97')","(1, '351880696808036209')"
1424,"('0x683a4f9915d6216f73d6df50151725036bd26c02', '97')","(1, '100003418800000000000000')"
1996,"('0x8d07d225a769b7af3a923481e1fdf49180e6a265', '98')","(1, '70014383254833468741034')"
1165,"('0x54a37d93e57c5da659f508069cf65a381b61e189', '98')","(1, '87580995982483073781711')"
1259,"('0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c', '98')","(1, '48306399462058402606729')"
1908,"('0x88fb3d509fc49b515bfeb04e23f53ba339563981', '98')","(1, '105042025795370000000000')"
1013,"('0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9', '98')","(1, '174539910726058188')"
2148,"('0x97d5bd51a9ac3c42782dc0eee9edf2e4aecf0815', '98')","(1, '10000000000000000')"
1425,"('0x683a4f9915d6216f73d6df50151725036bd26c02', '98')","(1, '100003418800000000000000')"
534,"('0x29f387ade2a5ae3c93defd52f2a5fa535cab666e', '98')","(1, '50000000000000000000000')"
902,"('0x45041ce9f1f3a8a3c434bb0aed242064e6023424', '98')","(1, '4244645056554407212')"
280,"('0x13dda63c28bb95fe9822fea43ad5feaa966636a9', '98')","(1, '348925849689311773')"
1804,"('0x84e39a52d7f3f8fb63723782653d4cf71c465a95', '98')","(1, '11500471444371433923')"
2089,"('0x91400be76b7171cf932ae252390d2b60e2c73013', '98')","(1, '30000000000000000000')"
1396,"('0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9', '98')","(1, '23126000000000000000')"
114,"('0x070341aa5ed571f0fb2c4a5641409b1a46b4961b', '98')","(1, '50000000000000000000000')"
2103,"('0x9237c0b91bb14ebd4e07c6406b6fce25e80d92b7', '99')","(1, '25000000000000000')"
1397,"('0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9', '99')","(1, '23126000000000000000')"
178,"('0x0dc035f2ba5d9aae02c873aa76714a98e6de1111', '99')","(1, '50000000000000000')"
