,id_proposal,support_votes
1419,"('0x275fc86604b9dfb4d1caba6983dd282e0db9b801', '22')","(1, '2000000000000000000')"
1804,"('0x313c9739f75d5ef7592e222a9e6aa07020f9e6ab', '22')","(1, '0')"
941,"('0x1a971436c82b6492c19992cdb7486138fcfbe3e3', '22')","(1, '0')"
957,"('0x1ac81fdcd10b27d2af73ef0f097159cdf0f0aa8a', '22')","(1, '1000000000000000000')"
1807,"('0x315e1a5c796b734585c27e615b774441372fbd08', '22')","(1, '1019322700128026474')"
1880,"('0x333a8e910dcc4e97e7ef53eaac44604940c9dbbb', '22')","(1, '0')"
1548,"('0x29f387ade2a5ae3c93defd52f2a5fa535cab666e', '22')","(1, '2500771866248588502709188')"
1488,"('0x2917634fd7319c38d377fff1d9ccac4505921339', '22')","(1, '0')"
951,"('0x1aab5ad27515409cf96f8ee10c41e2fd8f0365dd', '22')","(1, '10000000000000000000')"
1423,"('0x27695076ef87e7749ee7ca387f47549ee55dade3', '22')","(1, '1000000000000000000')"
1428,"('0x278a1f6632ae29eee403d92ce63346969e052ca3', '22')","(1, '1600000000000000000')"
795,"('0x17061b08892224811aeefa2152118eaa337614ac', '22')","(1, '1343545957065882306')"
1512,"('0x2949764c330a13a00b3b49dd36b1943908d04e09', '23')","(1, '1000000000000000000')"
40,"('0x00ee80c322d6e956d2629a73223605bbda946f2d', '23')","(1, '1024370817858769087')"
272,"('0x068db2a4655158bc61e6147c0015bd2c63b4cf08', '23')","(1, '10000000000000000')"
1278,"('0x2385202c54197c5a5d007c55311c050adf9a9dc8', '23')","(1, '1040000000000000000')"
1613,"('0x2baf8f61f15bb1c23403c9b48c365ad6f488ed16', '23')","(1, '173597831811476241')"
2143,"('0x3a2aefeda3114c4334b0546f2a308b8569bc7f41', '23')","(1, '1010000000000000000')"
46,"('0x0120447fca0cbfcf4feebd3c0d5ae74e03adb4aa', '23')","(1, '1100000000000000000')"
2141,"('0x3a26577d7682064dff6f3f82764b20c08c427025', '23')","(1, '1000000000000000000')"
2137,"('0x39fbd0f137740f9f2878048941d3f4737fd197a3', '23')","(1, '556062133023138258658')"
8,"('0x0003cb0009e52e6ca64b4744a1601e9f1d6ef130', '23')","(1, '1000000000000000000')"
1317,"('0x242f20589e3aa594d5014a58501f376861984f65', '23')","(1, '11000000000000000000')"
1506,"('0x294388d7f62065784666f797ca6919a4b8cef4ab', '23')","(1, '1592894776466837521')"
1511,"('0x2947a59fa47586ca2b13a4120428647ccaceedd4', '23')","(1, '0')"
316,"('0x074079e5014fa347ca574e20ff88c8a4c6391c00', '23')","(1, '270000000000000000')"
2286,"('0x3d8acf8be3ab5c504eb1c6eb8b43bb3b4d7b1081', '23')","(1, '1200000000000000000')"
2269,"('0x3d5e234b544c57e79b7f624e544b90aa974b79c9', '23')","(1, '1105499921782543213')"
2138,"('0x3a031cd5d4e1acf9e6897ff87da169ea08ddf22c', '23')","(0, '9747005011013462885')"
1483,"('0x2903452ad7e921ce9a33e91913beb260120bae30', '23')","(1, '2000000000000000000')"
320,"('0x07722608a61d9014462d3cb0bf00420fe8a5adff', '23')","(1, '1000000000000000000')"
1479,"('0x2900a1701bc7398a4203cc4f331138b75ce86c5d', '23')","(1, '1000000000000000000')"
1296,"('0x23ee739530231e7aff44a386dcbab639a6c04c92', '23')","(1, '1000000000000000000')"
1622,"('0x2c0badc1679fb7666e4705ef3c0084654bc81673', '23')","(1, '1610974290000000000')"
1289,"('0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7', '23')","(1, '2000000000000000000')"
1517,"('0x29601908c6e9edf2673c505f3a48c2fb15ea96fe', '23')","(1, '100000000000000000')"
282,"('0x06c4865ab16c9c760622f19a313a2e637e2e66a2', '23')","(1, '1000000000000000000')"
317,"('0x074d0a12b5b0fee1815f501270b6d0f72f415d5e', '23')","(1, '0')"
1486,"('0x2908790cec0da7786c8e954162d753a07a98b344', '23')","(1, '1306493814011152756')"
1481,"('0x290276c66bb48ff991d0333f03cdbd838c76ae2f', '23')","(1, '0')"
1510,"('0x2943ea8b50ba884a253286870b34279450bba4e1', '23')","(1, '12000000000000000000')"
306,"('0x070341aa5ed571f0fb2c4a5641409b1a46b4961b', '23')","(1, '3000000000000000000000000')"
1619,"('0x2c074ce167aee79a77695768dfcf80585c8f5299', '23')","(1, '1000000000000000000')"
1473,"('0x28b80f763a03280f38354dd919b8ca604610a1e1', '23')","(1, '1100000000000000000')"
2160,"('0x3aa6605d87f611e43ad0a64740d6bef9b80fcd2c', '23')","(1, '503864478669201595')"
2271,"('0x3d6cd1edbc3e98ec12e8921cc1cda9a1bd13bc64', '23')","(1, '1000000000000000000')"
1625,"('0x2c17c733cefc0e618850b546d9df53cdbfa29725', '23')","(1, '1000000000000000000')"
1459,"('0x285ab8b73531a59bcb01b7f2028a66aa377e697b', '23')","(1, '6746003073007802085')"
1409,"('0x2744a205b3a599508295e53d0290b949104d57f4', '23')","(1, '0')"
1325,"('0x24758547f2ea320d02b7866eb5f0cdb6e60d38d8', '23')","(1, '496311996814237489785')"
193,"('0x05732e61b6988bc63bb7689ff8a91bb7c5d2fd5c', '23')","(1, '1000000000000000000')"
1580,"('0x2abe17573eecffa13cc2ae7d6911028e07339ad9', '23')","(1, '1200000000000000000')"
77,"('0x0250c36303ad8e56d48e90e884983121a9c826be', '23')","(1, '1201670000000000000')"
78,"('0x02709fc703b1ccabeffacb73afbb84f1b1d3eada', '23')","(1, '1000000000000000000')"
2206,"('0x3b7139715935682c3fc6e4bbd449ba549d3f9946', '23')","(1, '10111100000000000000')"
1431,"('0x27a69ffba1e939ddcfecc8c7e0f967b872bac65c', '23')","(1, '2100000000000000000')"
2245,"('0x3ccd44bb20bc9c06fa8cce8f6aa207ae86d7dd5b', '23')","(1, '5000000000000000000')"
1374,"('0x26463f18fa1f6d850542b13376edc152ca8e970d', '23')","(1, '47209429978770739792')"
1429,"('0x278a1f6632ae29eee403d92ce63346969e052ca3', '23')","(1, '1600000000000000000')"
1573,"('0x2ab4e42c2190c05b3dccd9b039daf8743217392a', '23')","(1, '971159580642320934693')"
1424,"('0x27695076ef87e7749ee7ca387f47549ee55dade3', '23')","(1, '1000000000000000000')"
170,"('0x04b6ea5a19b8945eddc4a141408ec34c2a55a34e', '23')","(1, '29028695276487534063')"
93,"('0x02d4a61874e467a1c33a954a960e6cd3006581c7', '23')","(1, '1010000000000000000')"
101,"('0x03154b9e76b3e6eb27357ccfd638f9ac9085e8b3', '23')","(1, '10000000000000000')"
167,"('0x04815bd54d6711f4b7e322a650a8b9095f2ba205', '23')","(1, '1000000000000000000')"
1391,"('0x26d29e016f1c2c8d3dcfabbe4de23c161fffe709', '23')","(1, '1000000000000000000')"
111,"('0x0383d0f907b27709a42f778c1f8f163cce1caaba', '23')","(1, '5000000000000000000')"
119,"('0x03a1bd9951d51e7d6d9ec79f931f204e11c58492', '23')","(1, '1100000000000000000')"
162,"('0x046f601cbcbfa162228897ac75c9b61daf5cee5f', '23')","(1, '300000000000000000')"
2219,"('0x3b9d5114c279ade3dd99b5a14218c645f6ad433a', '23')","(1, '1131501702908585946')"
1397,"('0x26f807397390e6d91b940215fa71647f3c4d4395', '23')","(1, '100000000000000000')"
158,"('0x046abfc06897e8a86542047d6b22e931fe99bee5', '23')","(1, '1000000000000000000')"
157,"('0x046a65107b7f4ca5ba7742b928303c0f0917d843', '23')","(1, '1000000000000000000')"
1556,"('0x2a2290a90ac0e541d12a560f59f5d11eb4170c89', '23')","(1, '1200000000000000000')"
1405,"('0x273d74e2222279db7edecd25edff604335af941c', '23')","(1, '1000000000000000000')"
2202,"('0x3b59e42d9f33906ff58813f9bb8be58b185d22f2', '23')","(1, '10540275635755360410')"
254,"('0x067b9bbbbc42d2ab9b9ab6bb62646daf7f344a76', '23')","(1, '3300347355000000000000000')"
1365,"('0x25b3325d06fd716997f89ed749254c2a8f7093a6', '23')","(1, '1010000000000000000')"
1584,"('0x2ad369f25161506526bc10c72ebeca2bc8c4fa0d', '23')","(1, '10199900000000000000')"
55,"('0x014607f2d6477badd9d74bf2c5d6356e29a9b957', '23')","(1, '9275263957141915307')"
1607,"('0x2b5f4aa77c695d769cf703c117703657dc89aaac', '23')","(1, '1000000000000000000')"
237,"('0x064145c2668c0c06df9a4d9878fdb8682f00eb69', '23')","(1, '1000000000000000045')"
1604,"('0x2b33218903b6e6c530ad60f3d0b956d23667fb24', '23')","(1, '1600000000000000000')"
60,"('0x015566197d36a8272e5d6aededf075ae9eb041e2', '23')","(1, '1000000000000000000')"
1529,"('0x29a2582d8af312910219b8a3398eceea2073b26e', '23')","(1, '1576600000000000')"
1328,"('0x247bcac51c514d28e683d6811ab57c71b5395127', '23')","(1, '10055500000000000000')"
1330,"('0x2496e68e04872b7d40233b555ead44cc2b0d82c7', '23')","(1, '500000000000000000000')"
220,"('0x0608ea05f2272bd4da79a8d8262ce9e3dfa5e3fa', '23')","(1, '2100000000000000000')"
1450,"('0x2835600819dc2633611d600c488a52c6af4908f2', '23')","(1, '1105499921788104456')"
218,"('0x05f7f81ef8b158be44b96a3a3bd5351bdf28946c', '23')","(1, '1102544611206766944')"
1597,"('0x2b1ad6184a6b0fac06bd225ed37c2abc04415ff4', '23')","(1, '15000040452951416821913811')"
1448,"('0x28296d868cae7d63b24c687fec1feb2677e65fe2', '23')","(1, '1000000000000000000')"
1446,"('0x27d834412639433f2bfd994febef7ab17e79c4e9', '23')","(1, '0')"
1341,"('0x24d4f4801e6ef94d9bd8cf60734ab3adf8542788', '23')","(1, '1000000000000000000')"
2187,"('0x3aef95f310b1b6023ebd1d3b77fcbc4e285387db', '23')","(1, '1100000000000000000')"
209,"('0x05ac3d28434804ec02ed9472490fc42d7e9e646d', '23')","(1, '24043383953376805000')"
206,"('0x05a5787e3bd8478b9ba08a0ef2036296bc0edf87', '23')","(1, '8656868907010805889')"
1444,"('0x27b96c5808e1f6ce132d69b029dff69ff5b71973', '23')","(1, '1000000000000000000')"
2253,"('0x3cd5715e4d5ac10696d04f5e8ac358a0402381b9', '23')","(1, '1100000000000000000')"
201,"('0x0586fcc2d0d400596ff326f30debaa3a79e33c25', '23')","(1, '100000000000000000')"
1360,"('0x25ad2667b19e866109c1a93102b816730a6aec3f', '23')","(1, '3247492959357206909')"
198,"('0x0586cc847c82397c443992facdc8cae0dba46956', '23')","(1, '10000000000000000')"
2197,"('0x3b5362ceb3c417148bbec31c7927c65ff7987326', '23')","(1, '900000000000000000')"
1438,"('0x27b0fc6c4a5a0cf213a570097279a5bde61214d2', '23')","(1, '2000000000000000000')"
195,"('0x0585c0d0aedf071a07992ad650bdc047cef0c04f', '23')","(1, '440000000000000000')"
230,"('0x0617d8b4509d856bcfd0870b1bb27c8f68e1d536', '23')","(1, '100000000000000000')"
789,"('0x16ed466b1202db268d545ee2f7202b68f0fb35d3', '23')","(1, '10000000000000000')"
336,"('0x080a75c96bf646cd9f78aaf8c9869a510e9c68bb', '23')","(1, '1000000000000000000')"
615,"('0x12a282d228b306e08aff9a9a98ad45df1822062a', '23')","(1, '1000000000000000000')"
622,"('0x12cd3dca194161fe3535755075499f115982ee63', '23')","(1, '2000000000000000000')"
1803,"('0x3138b46c07b90524a8658660647f90396aa71431', '23')","(1, '1200000000000000000')"
958,"('0x1ac81fdcd10b27d2af73ef0f097159cdf0f0aa8a', '23')","(1, '1000000000000000000')"
648,"('0x13789c957af7c2f21b554a8398a2b29bf58dafe8', '23')","(1, '1200000000000000000')"
1808,"('0x315e1a5c796b734585c27e615b774441372fbd08', '23')","(1, '1019322700128026474')"
613,"('0x1294bbf840137481e044938a46a2d55f346b7a8a', '23')","(1, '6000136846657832842')"
650,"('0x1378b43fd789b6b243f2b81168ad05131791462e', '23')","(1, '100000000000000000')"
653,"('0x13921315d5178c6e895742d8c1ac7b6215f80104', '23')","(1, '5000000000000000000')"
948,"('0x1a9f84935d5a0601e980c7dfe195365ccfdb55f3', '23')","(1, '1050000000000000000')"
655,"('0x139996f03378e1a6b5decf2c58b20926e75b7ac4', '23')","(1, '5200000000000000000')"
660,"('0x13ac0d7bb293163922ca296a0c3fb1b236c815f0', '23')","(1, '10000000000000000')"
932,"('0x1a706173c9b73b47f23cf81d9845541f828c8b45', '23')","(1, '1000000000000000000')"
1822,"('0x32181e579a42cf04679484f0ed2ca42604f48cf3', '23')","(1, '1000000000000000000')"
952,"('0x1aab5ad27515409cf96f8ee10c41e2fd8f0365dd', '23')","(1, '10000000000000000000')"
968,"('0x1b30f2b48b390defe52ffae870be222705dda423', '23')","(1, '1500000000000000000')"
1981,"('0x35a63ba5cff5c032f7816ab7526cec65cd73248f', '23')","(1, '0')"
972,"('0x1b4138fa9473dca72f76351858be6dbcfccf34fd', '23')","(1, '1000000000000000000')"
1768,"('0x301b3410f3c3fedf8f90ad465964a45861b1773e', '23')","(1, '1105499997049277037')"
1044,"('0x1d2f34cd3f7adf2c8ba7c3ebb7f070837d441030', '23')","(1, '1000000000000000000')"
572,"('0x1147c4786ea502eb90dd034398964f06ea806f47', '23')","(1, '1200000000000000000')"
2003,"('0x365a9a61191f249ba4f0d21263852da78d6fad7c', '23')","(1, '0')"
1010,"('0x1bbd33a95889c76931ddcd072c2f74b12cf4af17', '23')","(1, '1000000000000000000')"
582,"('0x11a6797a5274344568cfc7a425c4d91079813e90', '23')","(1, '1000000000000000000')"
1993,"('0x3612566e49770fd3137d0c3c2fcf35d5916a2452', '23')","(1, '0')"
1793,"('0x30b53a89b9ea0ce3a7a39dde3e2c1c8c15a06858', '23')","(1, '1000005988626812000')"
587,"('0x11c5bdf24786f02d1ddc7406475253b092be624e', '23')","(1, '1100000000000000000')"
1990,"('0x35ea9e124843e33ed71fe6029bd8df5d5e066730', '23')","(1, '2100000000000000000')"
979,"('0x1b5d72641601240c719005746cade6e12ead55d7', '23')","(1, '10000000000000000')"
974,"('0x1b4aa4ad0fa6cb4079ead2b0fb2239ae01f464b6', '23')","(1, '0')"
600,"('0x11f2881cb02de64192a4e871d60b3cfcb529b102', '23')","(1, '15000000000000000000')"
604,"('0x1282a05046138aa4020864b85485b7dce58e54bd', '23')","(1, '1100000000000000000')"
1797,"('0x30fe0d8d2d81ea568ff60b6e28ab74eb7e548cb0', '23')","(1, '1346219002942338676787')"
928,"('0x1a5da809b313ee593b3bba6b063f747e2288acb6', '23')","(1, '1100000000000000000')"
672,"('0x13bdae8c5f0fc40231f0e6a4ad70196f59138548', '23')","(1, '2500003000000000000000000')"
1826,"('0x32267d604f90acaf3469d7f34e5458093911fa9f', '23')","(1, '23967337475835002880')"
924,"('0x1a29079662d2fc3530767122b8e931e041b6282a', '23')","(1, '117000000000000000')"
735,"('0x1555e818a949df70d3dbcac8f0128c9bd7a25562', '23')","(1, '1100000000000000000')"
839,"('0x17dfd18987b6b131686fea478600b75d11193335', '23')","(1, '405100000000000003200')"
1915,"('0x34186a490ebcd04d5533ab4c65cbe288ee54c64b', '23')","(1, '7899800500000000000')"
738,"('0x1589e6acbecbb417e5132b5ed402eeacdfb100a0', '23')","(1, '100000000000000000')"
745,"('0x15b5d186ce03817f32266e3026fcca45a003aa68', '23')","(1, '1000000000000000000')"
1866,"('0x32e100b633a70b4f315945f7c18373297f9f8a9f', '23')","(1, '2000000000000000000')"
1907,"('0x33ce1310e0e95bdb74fe3ba755231b0fe1849105', '23')","(1, '820000000000000000')"
1870,"('0x330958aec4eca4308113202b5d8622e813466b2f', '23')","(1, '1000000000000000000')"
1873,"('0x33231c4171e4d6a864c05b6db61467ec2424efa5', '23')","(1, '1000000000000000000')"
812,"('0x175770640c5f125afbb7f4af3fe79b9cd61472f3', '23')","(1, '0')"
768,"('0x1684c382352fa8992e2d12264b08cbfd8e06b7b1', '23')","(2, '1065190058550840688')"
1881,"('0x33482803274c5e08661843636dcee8e9a68c7252', '23')","(1, '440000000000000000')"
1500,"('0x2932f6f3e0b803764a5db5c75eed3fa5ab0de2cf', '23')","(1, '1000000000000000000')"
1886,"('0x335d2d954cec61cb4673780300d890340a29dd99', '23')","(1, '1000000000000000000')"
784,"('0x16d23a44b8d0bf07269e07e0bc52fda3afacada7', '23')","(1, '0')"
733,"('0x1555b33aada7318b09f9bedec86ef312006c4f2d', '23')","(1, '412000000000000000000')"
1272,"('0x236884bb674067c96fcbcc5dff728141e05be99d', '23')","(1, '24464891715302666000')"
729,"('0x154300f364a853294101a3002fa13f4b952c80a5', '23')","(1, '150000000000000000')"
724,"('0x14fd9303bf2386b47c6ad72631fed472a43214c6', '23')","(1, '4334643196682516982')"
681,"('0x13dda63c28bb95fe9822fea43ad5feaa966636a9', '23')","(1, '4563530054148050000')"
923,"('0x1a233644cb6bf094800090f8efdbe2c240dd092b', '23')","(1, '344468000000000000')"
685,"('0x14133dd0285c5804646482d4743c048e2a5ae2ec', '23')","(1, '1000000000000000000')"
691,"('0x1415f4f436ee87cd1e839f281ba248794d33e921', '23')","(1, '6241862168245115560')"
905,"('0x19bac40e3747992a3d22539976e0aa7cc2de93fd', '23')","(1, '9218148746236061673')"
692,"('0x14269e3a2860b83fe72a8978c1890743463d5d59', '23')","(1, '1000000000000000000')"
1938,"('0x34a10fce0293276a43c127ac457ad3e65732c888', '23')","(1, '1590000000000000000')"
890,"('0x196a37946c3d93e9a5309f539ae28b774a32411f', '23')","(1, '145181594007364543070')"
889,"('0x195bc4098e0149b2490edb7fc2ea6ef55e000e8d', '23')","(1, '212315498660000000000')"
1934,"('0x347bb83e4ab465c8c6b7afab3beb373410a9cae2', '23')","(1, '440000000000000000')"
1933,"('0x34748a6d7a89e73fbb3eee52be91787f29078754', '23')","(1, '1100000000000000000')"
887,"('0x191bed220e2cbf7f42e917e0ed370d9880e640df', '23')","(1, '2999999990000000000')"
884,"('0x1915352c98acb70b56af85fd98a93570b1103314', '23')","(1, '1000000000000000000')"
708,"('0x149f119543239d0b102bc60e80d0965232229234', '23')","(1, '500000000000000000')"
856,"('0x184f44a581a3fdf67e834cf2a0f193cbdd08a3b9', '23')","(1, '2849953637691041480')"
843,"('0x17ea0fef3a81eb47fb7087b1c18ac3d4b694511c', '23')","(1, '1211000000000000000')"
1055,"('0x1d7cc75476009dac32b6f5dffce5f282f6a06c07', '23')","(1, '1000000000000000000')"
557,"('0x10865b0acb89cce3850d217f22cd98946cf3605c', '23')","(1, '100000000000000000')"
545,"('0x101aff216865f56e7653b2a0c6f714980606f072', '23')","(1, '2200000000000000000')"
1190,"('0x2146fa841f0c1076c064e14c05ffff6e7ba41865', '23')","(1, '2806046930577920861')"
1684,"('0x2d44cc4992684256b637f3c63731f1b7cdfa1c19', '23')","(1, '1100000000000000000')"
397,"('0x0a2c8c8f97e087a5b2bbf9c85df17ca7ff1fbf0c', '23')","(1, '1200000000000000000')"
2092,"('0x39501a8d70bea6cd9527b9f38e3d5e9079dd8645', '23')","(1, '20000000000000000000')"
2090,"('0x3948422f8998189c64928d5468a49ae63ce7e3d6', '23')","(1, '1020000000000000000')"
405,"('0x0a9aaf37f167ce6a3bc1bc62ab785307b2064ec9', '23')","(1, '5000000000000000000')"
1193,"('0x2168577af945529fc223e3a2f6d55cc68d8f294a', '23')","(1, '2371971247360556349')"
1161,"('0x205c79efbcfef869e753dfe1da3edd2c30e10f9c', '23')","(1, '1100000000000000000')"
409,"('0x0abcb6f2e8f701023aeabc2ceb3a0ddae82f7ad6', '23')","(1, '100000000000000000')"
2079,"('0x391985fdf0f28de092027d52763621221684cadf', '23')","(1, '17137857848118899100')"
1153,"('0x1fe6a806e0a9858359e16c58e4f84c790171596b', '23')","(1, '21072939269289992094')"
1700,"('0x2d7630fd8e2924c9cca05a35f25fb517d4ff4fc6', '23')","(1, '0')"
1704,"('0x2dab92779000452263badc181ac6d80146b03213', '23')","(1, '1000000000000000000')"
2071,"('0x38c3a126385d50418b6b8ef5230db47ad1cb1534', '23')","(1, '100000000000000000')"
1159,"('0x2027085291a27394888acc53785b4179f060e145', '23')","(1, '1100000000000000000')"
1676,"('0x2d2d768fd67b3ce4673049d0c39e2ddf2af4c2bf', '23')","(1, '1000000000000000000')"
1200,"('0x21c0a2c88df089de73f09b0ad33a2cd76b9b69ee', '23')","(1, '1000000000000000000')"
384,"('0x09a572f21b4e8d51c3edb6bd509a7abed610ac85', '23')","(1, '2990000000000000173')"
343,"('0x083c7513ec5f6b3c65f3e6e02cf91b20e2e2a06c', '23')","(1, '512000000000000000')"
1642,"('0x2c6141c6c7aaf27dd1be50bfdf5409f0ca986ee2', '23')","(1, '1105499921785880174')"
1644,"('0x2c6628d60836ad7ec2271e2ebd9a40adc29f1b6a', '23')","(1, '51746444810000000000')"
350,"('0x085a1f9440a2ab6986823f2ef5ec12ed3de98334', '23')","(1, '0')"
1251,"('0x2310bfcd86623fe31c6f2c0fe022087a97bb45b7', '23')","(1, '1000000000000000000')"
2119,"('0x39bf7ccf1819faf301c2f0b0d1db3df6f32902a2', '23')","(1, '25253777029334399805')"
1246,"('0x22f6167a22c1765e2e9d124b61d6d723053a7ff1', '23')","(1, '1125290270502715897')"
2116,"('0x39a8b4e223db211eb239d1e89392c65c432e4a33', '23')","(1, '1100000000000000000')"
2115,"('0x397eb57696b2ee00b667d9acdac8b7e85c568533', '23')","(1, '1000000000000000000')"
365,"('0x08fecb006f7edce664edf7b21f61f5efc4d7acf9', '23')","(1, '1105499997040326366')"
1239,"('0x22c3512c89e5a835f98ac2a66ab25c587a4cf7aa', '23')","(1, '1100000000000000000')"
373,"('0x0961fbf03906d3bd5012d3265bc8b11afeec22e0', '23')","(1, '6500804024828237557')"
1227,"('0x2280aa395773d065c8df544fd20394a1fa86780a', '23')","(1, '10000000000000000000')"
1223,"('0x224d864fc83fb288bd00b8ea76bd2d3e2e9a9cb4', '23')","(1, '1000000000000000000')"
1212,"('0x2238287464bfd7a2dc2b29fe4116365e39aa69c5', '23')","(1, '1000000000000000000')"
547,"('0x102bde58fb272bb934de08abec4865b87f5862ad', '23')","(1, '1000000000000000000')"
446,"('0x0b6e79ba994cf84969bc73104818229612526dae', '23')","(1, '629932407518736846')"
445,"('0x0b683590f3f6637a890a4dfa007a229f16897ff4', '23')","(1, '1023130501128062445')"
1727,"('0x2ea3081bc1d01ed257b9bb93b05bc18e2846e1af', '23')","(1, '1100000000000000000')"
2042,"('0x3764c0dbfc05917d9509f965b31f9b5ad1fca77b', '23')","(1, '1000000000000000000')"
1732,"('0x2f0aaa56d5025ae8348aac27be32683c7ca616ec', '23')","(1, '150000000000000000')"
1104,"('0x1ea573d67551947be7cae8b8a39bec5213287bbf', '23')","(1, '14000000000000000000')"
1102,"('0x1e5af7b64cecd78f0141450e942f19b1935c495e', '23')","(1, '1000000000000000000')"
510,"('0x0f03d543f782c99da39552a12e37a443fbd80e70', '23')","(1, '1000001240529711000')"
1739,"('0x2f1f1339481746683c47e8713949e6744e7ef8cc', '23')","(1, '2200000000000000000')"
515,"('0x0f3b959a8820ae0374397baa1d5bf2f9bc0192c0', '23')","(1, '100000000000000000')"
1096,"('0x1e4942b1a4fab51ec950e5cccc957497b37d1103', '23')","(1, '578531049250535000000')"
517,"('0x0f6f4af413baffa1414841bbce810dda68cf609d', '23')","(1, '10155500000000000000')"
522,"('0x0f7bc0f18ca02dc1f4e56142b640ed376cc30554', '23')","(1, '1100000000000000000')"
1086,"('0x1dd7c29dba3cfc8cd64220f7331e214a791a5989', '23')","(1, '1000000000000000000')"
1752,"('0x2f9f8172efcc1355e5a18449d9b5b1041b3e4f8f', '23')","(1, '1000000000000000000')"
533,"('0x0fa17d5df4b69a0e32e91b8ce0b9917190a3de86', '23')","(1, '0')"
1073,"('0x1dc38fed99ec6da19f7901ceb9bd53e7e84f0ab9', '23')","(1, '1000000000000000000')"
541,"('0x0ffa84c59169853f698b3d5bc98aafb9a0cbc0e9', '23')","(1, '2000000000000000000')"
1107,"('0x1ecf5387e99375d8f263003533c9bf7104752ff4', '23')","(1, '1100000000000000000')"
491,"('0x0e0e7a44ea934679959e17bc2ed961f4a5bfab11', '23')","(1, '0')"
2288,"('0x3d8b7cd62ffc8c7db8f0bbabce1f562c16d663ca', '23')","(1, '2000000000000000000')"
1721,"('0x2e7b05c3de55ab1533c7d951727965355a7d0685', '23')","(1, '1846926330000000000')"
1135,"('0x1f75209d149a4730342b12289b414aa1e9dc42d8', '23')","(1, '1200000000000000000')"
2050,"('0x3790ecffb4e44efbdd8e29a432c5c3aa93de436a', '23')","(1, '5000000000000000000')"
481,"('0x0da1d27ab726669ed32ff3963cd9167ffaa04742', '23')","(1, '3100000000000000000')"
480,"('0x0d9c4023fa9483e348d7e04dec0ae1698461b572', '23')","(1, '1835235328322134002')"
477,"('0x0d864db5d480b559d85c99fe0e316f3502fea62c', '23')","(1, '1100000000000000000')"
1116,"('0x1f2e3a00e1476e47c9c82736473058b190fc9bfa', '23')","(1, '1000000000000000000')"
2065,"('0x38a05492029ef8cd1fe9e1193bbed1d3eef2f31a', '23')","(1, '10077700000000000000')"
452,"('0x0c33ca2f4cd0d1caa09a452392d3dfa816378658', '23')","(1, '1000000000000000000')"
